tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
635,2014-03-15 21:21:28,2014-03-15 21:32:03,477,W 41 St & 8 Ave,40.75640548,-73.9900262,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,21637,Subscriber,1949,male,""
917,2017-09-29 14:54:14,2017-09-29 15:09:32,82,St James Pl & Pearl St,40.71117416,-74.00016545,363,West Thames St,40.70834698,-74.01713445,20724,Subscriber,1951,female,""
891,2013-09-22 18:56:07,2013-09-22 19:10:58,328,Watts St & Greenwich St,40.72405549,-74.00965965,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,18090,Subscriber,1946,male,""
1369,2017-07-19 16:44:32,2017-07-19 17:07:21,503,E 20 St & Park Ave,40.73827428,-73.98751968,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18492,Subscriber,1945,male,""
287,2017-08-04 16:05:22,2017-08-04 16:10:09,195,Liberty St & Broadway,40.70905623,-74.01043382,351,Front St & Maiden Ln,40.70530954,-74.00612572,16871,Subscriber,1941,female,""
534,2016-09-12 18:47:23,2016-09-12 18:56:17,164,E 47 St & 2 Ave,40.75323098,-73.97032517,526,E 33 St & 5 Ave,40.74765947,-73.98490707,17588,Subscriber,1996,female,""
336,2016-01-07 06:23:22,2016-01-07 06:28:59,523,W 38 St & 8 Ave,40.75466591,-73.99138152,442,W 27 St & 7 Ave,40.746647,-73.993915,18250,Subscriber,1952,male,""
799,2016-03-26 14:03:39,2016-03-26 14:16:58,482,W 15 St & 7 Ave,40.73935542,-73.99931783,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15212,Subscriber,1947,female,""
607,2018-03-19 21:58:35.508,2018-03-19 22:08:43.327,383,Greenwich Ave & Charles St,40.735238,-74.000271,531,Forsyth St & Broome St,40.71893904,-73.99266288,15162,Subscriber,1997,male,""
382,2015-10-18 11:47:46,2015-10-18 11:54:09,2010,Grand St & Greene St,40.72165481,-74.00234737,249,Harrison St & Hudson St,40.71870987,-74.0090009,19637,Subscriber,1947,male,""
1862,2016-01-07 14:47:51,2016-01-07 15:18:54,279,Peck Slip & Front St,40.707873,-74.00167,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,24030,Subscriber,1943,male,""
824,2016-07-06 00:03:27,2016-07-06 00:17:11,497,E 17 St & Broadway,40.73704984,-73.99009296,515,W 43 St & 10 Ave,40.76009437,-73.99461843,15913,Subscriber,1998,male,""
415,2018-05-12 17:20:24.194,2018-05-12 17:27:19.538,285,Broadway & E 14 St,40.73454567,-73.99074142,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,26586,Subscriber,1996,female,""
741,2016-08-29 11:18:20,2016-08-29 11:30:42,127,Barrow St & Hudson St,40.73172428,-74.00674436,434,9 Ave & W 18 St,40.74317449,-74.00366443,22911,Subscriber,1950,male,""
350,2015-10-11 09:56:02,2015-10-11 10:01:52,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,23185,Subscriber,1942,male,""
2095,2016-07-18 12:32:39,2016-07-18 13:07:34,444,Broadway & W 24 St,40.7423543,-73.98915076,394,E 9 St & Avenue C,40.72521311,-73.97768752,25949,Subscriber,1952,male,""
494,2017-12-19 20:45:25,2017-12-19 20:53:39,487,E 20 St & FDR Drive,40.73314259,-73.97573881,491,E 24 St & Park Ave S,40.74096374,-73.98602213,17417,Subscriber,1999,male,""
370,2014-06-06 16:09:55,2014-06-06 16:16:05,509,9 Ave & W 22 St,40.7454973,-74.00197139,442,W 27 St & 7 Ave,40.746647,-73.993915,20019,Subscriber,1951,male,""
1742,2018-05-16 08:48:51.664,2018-05-16 09:17:54.647,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,341,Stanton St & Mangin St,40.71782143,-73.97628939,25019,Subscriber,2000,female,""
657,2015-06-03 18:39:00,2015-06-03 18:50:00,2010,Grand St & Greene St,40.72165481,-74.00234737,307,Canal St & Rutgers St,40.71427487,-73.98990025,17677,Subscriber,1948,male,""
629,2018-03-15 16:07:49.173,2018-03-15 16:18:18.939,266,Avenue D & E 8 St,40.72368361,-73.97574813,483,E 12 St & 3 Ave,40.73223272,-73.98889957,18783,Subscriber,1945,male,""
570,2014-04-22 19:30:44,2014-04-22 19:40:14,497,E 17 St & Broadway,40.73704984,-73.99009296,462,W 22 St & 10 Ave,40.74691959,-74.00451887,18824,Subscriber,1948,male,""
315,2013-08-05 17:17:15,2013-08-05 17:22:30,546,E 30 St & Park Ave S,40.74444921,-73.98303529,517,Pershing Square S,40.75149263,-73.97798848,19851,Subscriber,1950,male,""
1702,2017-10-15 13:05:48,2017-10-15 13:34:10,499,Broadway & W 60 St,40.76915505,-73.98191841,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,20307,Customer,1996,female,""
688,2016-09-29 17:09:34,2016-09-29 17:21:03,3377,Carroll St & Bond St,40.6786115,-73.99037292,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,26150,Subscriber,1998,female,""
630,2017-09-11 22:40:05,2017-09-11 22:50:36,473,Rivington St & Chrystie St,40.72110063,-73.9919254,504,1 Ave & E 16 St,40.73221853,-73.98165557,25698,Subscriber,1996,female,""
418,2014-05-19 18:19:02,2014-05-19 18:26:00,404,9 Ave & W 14 St,40.7405826,-74.00550867,127,Barrow St & Hudson St,40.73172428,-74.00674436,20847,Subscriber,1948,male,""
1167,2017-04-09 16:19:34,2017-04-09 16:39:01,3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265,3163,Central Park West & W 68 St,40.7734066,-73.97782542,19332,Subscriber,1998,male,""
601,2017-07-06 09:27:45,2017-07-06 09:37:46,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3158,W 63 St & Broadway,40.77163851,-73.98261428,16435,Subscriber,1947,male,""
331,2016-09-24 09:40:32,2016-09-24 09:46:03,285,Broadway & E 14 St,40.73454567,-73.99074142,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,19481,Subscriber,1950,male,""
432,2017-10-18 10:59:03,2017-10-18 11:06:15,335,Washington Pl & Broadway,40.72903917,-73.99404649,301,E 2 St & Avenue B,40.72217444,-73.98368779,26975,Subscriber,1997,male,""
1095,2015-02-11 21:34:00,2015-02-11 21:52:00,442,W 27 St & 7 Ave,40.746647,-73.993915,312,Allen St & E Houston St,40.722055,-73.989111,16187,Subscriber,1997,male,""
481,2015-04-06 15:31:56,2015-04-06 15:39:58,357,E 11 St & Broadway,40.73261787,-73.99158043,303,Mercer St & Spring St,40.72362738,-73.99949601,16424,Subscriber,1951,male,""
77,2017-10-16 21:49:56,2017-10-16 21:51:13,3304,6 Ave & 9 St,40.668127,-73.98377641,3405,5 St & 6 Ave,40.6704836,-73.98208968,14892,Subscriber,2000,male,""
820,2014-02-08 19:52:27,2014-02-08 20:06:07,434,9 Ave & W 18 St,40.74317449,-74.00366443,479,9 Ave & W 45 St,40.76019252,-73.9912551,16129,Subscriber,1952,female,""
629,2014-07-25 11:54:32,2014-07-25 12:05:01,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,14779,Subscriber,1950,female,""
480,2017-11-22 09:59:21,2017-11-22 10:07:22,3500,E 115 St & Madison Ave,40.7989445,-73.944846,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,26044,Subscriber,1998,male,""
2067,2018-02-21 18:41:59.291,2018-02-21 19:16:26.584,497,E 17 St & Broadway,40.73704984,-73.99009296,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,33227,Subscriber,1952,male,""
261,2016-03-14 13:49:42,2016-03-14 13:54:03,285,Broadway & E 14 St,40.73454567,-73.99074142,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,20592,Subscriber,1996,female,""
770,2018-01-26 17:25:21.374,2018-01-26 17:38:12.360,531,Forsyth St & Broome St,40.71893904,-73.99266288,507,E 25 St & 2 Ave,40.73912601,-73.97973776,28145,Subscriber,1996,female,""
846,2016-09-14 18:18:15,2016-09-14 18:32:21,459,W 20 St & 11 Ave,40.746745,-74.007756,461,E 20 St & 2 Ave,40.73587678,-73.98205027,18336,Subscriber,1999,male,""
237,2017-09-12 14:22:08,2017-09-12 14:26:05,470,W 20 St & 8 Ave,40.74345335,-74.00004031,482,W 15 St & 7 Ave,40.73935542,-73.99931783,28870,Subscriber,1996,male,""
149,2016-02-11 16:17:46,2016-02-11 16:20:15,328,Watts St & Greenwich St,40.72405549,-74.00965965,329,Greenwich St & N Moore St,40.72043411,-74.01020609,21505,Subscriber,1951,male,""
885,2014-07-10 11:41:10,2014-07-10 11:55:55,167,E 39 St & 3 Ave,40.7489006,-73.97604882,468,Broadway & W 55 St,40.7652654,-73.98192338,19639,Subscriber,1950,male,""
314,2017-09-24 22:32:54,2017-09-24 22:38:09,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,483,E 12 St & 3 Ave,40.73223272,-73.98889957,17692,Subscriber,1996,male,""
3423,2017-04-09 15:25:31,2017-04-09 16:22:34,3226,W 82 St & Central Park West,40.78275,-73.97137,3168,Central Park West & W 85 St,40.78472675,-73.96961715,28455,Subscriber,1942,male,""
310,2015-07-16 15:12:51,2015-07-16 15:18:02,355,Bayard St & Baxter St,40.71602118,-73.99974372,263,Elizabeth St & Hester St,40.71729,-73.996375,18012,Subscriber,1948,male,""
421,2017-08-28 17:39:32,2017-08-28 17:46:34,528,2 Ave & E 31 St,40.74290902,-73.97706058,297,E 15 St & 3 Ave,40.734232,-73.986923,18564,Subscriber,1996,male,""
211,2017-05-01 18:09:43,2017-05-01 18:13:14,497,E 17 St & Broadway,40.73704984,-73.99009296,491,E 24 St & Park Ave S,40.74096374,-73.98602213,16434,Subscriber,1996,male,""
1229,2017-08-01 13:46:47,2017-08-01 14:07:17,474,5 Ave & E 29 St,40.7451677,-73.98683077,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,27352,Customer,1997,female,""
649,2017-10-04 11:03:41,2017-10-04 11:14:31,308,St James Pl & Oliver St,40.71307916,-73.99851193,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,28519,Subscriber,1996,male,""
310,2015-12-12 22:19:13,2015-12-12 22:24:24,488,W 39 St & 9 Ave,40.75645824,-73.99372222,525,W 34 St & 11 Ave,40.75594159,-74.0021163,18683,Subscriber,1952,male,""
265,2018-02-19 14:48:08.936,2018-02-19 14:52:34.459,432,E 7 St & Avenue A,40.72621788,-73.98379855,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16519,Subscriber,1997,male,""
309,2018-05-21 21:59:49.351,2018-05-21 22:04:58.492,401,Allen St & Rivington St,40.72019576,-73.98997825,394,E 9 St & Avenue C,40.72521311,-73.97768752,31030,Subscriber,1996,male,""
392,2016-09-23 13:10:38,2016-09-23 13:17:11,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3263,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607,26362,Subscriber,1951,male,""
1258,2017-09-13 14:10:55,2017-09-13 14:31:53,497,E 17 St & Broadway,40.73704984,-73.99009296,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,30440,Subscriber,1952,male,""
138,2017-08-29 14:21:37,2017-08-29 14:23:56,3314,W 95 St & Broadway,40.7937704,-73.971888,3350,W 100 St & Broadway,40.7973721,-73.97041192,26707,Subscriber,1996,male,""
364,2017-09-17 17:22:21,2017-09-17 17:28:25,499,Broadway & W 60 St,40.76915505,-73.98191841,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,29406,Subscriber,1996,male,""
970,2017-12-23 20:38:36,2017-12-23 20:54:47,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,480,W 53 St & 10 Ave,40.76669671,-73.99061728,27998,Subscriber,1996,male,""
1019,2015-09-27 17:34:21,2015-09-27 17:51:21,368,Carmine St & 6 Ave,40.73038599,-74.00214988,473,Rivington St & Chrystie St,40.72110063,-73.9919254,23178,Subscriber,1996,female,""
448,2017-10-19 13:51:05,2017-10-19 13:58:34,533,Broadway & W 38 St,40.75299641,-73.98721619,517,Pershing Square South,40.751581,-73.97791,31014,Subscriber,1947,male,""
130,2017-06-06 01:44:34,2017-06-06 01:46:45,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,545,E 23 St & 1 Ave,40.736502,-73.97809472,15155,Subscriber,1996,male,""
376,2013-09-16 15:36:56,2013-09-16 15:43:12,146,Hudson St & Reade St,40.71625008,-74.0091059,387,Centre St & Chambers St,40.71273266,-74.0046073,19319,Subscriber,1951,male,""
562,2013-11-22 11:22:56,2013-11-22 11:32:18,311,Norfolk St & Broome St,40.7172274,-73.98802084,342,Columbia St & Rivington St,40.71739973,-73.98016555,18912,Subscriber,1946,male,""
2044,2018-04-05 07:51:14.087,2018-04-05 08:25:18.626,3151,E 81 St & York Ave,40.7728384,-73.94989233,297,E 15 St & 3 Ave,40.734232,-73.986923,16767,Subscriber,1952,male,""
148,2014-08-29 05:39:44,2014-08-29 05:42:12,306,Cliff St & Fulton St,40.70823502,-74.00530063,351,Front St & Maiden Ln,40.70530954,-74.00612572,15208,Subscriber,1952,male,""
896,2018-05-25 16:32:50.358,2018-05-25 16:47:47.005,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,33313,Subscriber,1997,female,""
546,2018-04-21 23:15:34.987,2018-04-21 23:24:41.468,307,Canal St & Rutgers St,40.71427487,-73.98990025,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,32762,Subscriber,2000,male,""
1111,2018-02-09 14:16:18.373,2018-02-09 14:34:50.007,261,Johnson St & Gold St,40.69474881,-73.98362464,365,Fulton St & Grand Ave,40.68223166,-73.9614583,32752,Subscriber,1946,female,""
856,2014-05-25 16:56:59,2014-05-25 17:11:15,306,Cliff St & Fulton St,40.70823502,-74.00530063,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19089,Subscriber,1950,male,""
439,2016-06-10 14:39:55,2016-06-10 14:47:14,2008,Little West St & 1 Pl,40.70569254,-74.01677685,147,Greenwich St & Warren St,40.71542197,-74.01121978,20220,Subscriber,1997,male,""
402,2015-07-16 09:35:21,2015-07-16 09:42:04,465,Broadway & W 41 St,40.75513557,-73.98658032,474,5 Ave & E 29 St,40.7451677,-73.98683077,19951,Subscriber,1951,male,""
799,2017-04-09 17:47:12,2017-04-09 18:00:31,345,W 13 St & 6 Ave,40.73649403,-73.99704374,312,Allen St & Stanton St,40.722055,-73.989111,18058,Subscriber,1948,male,""
605,2018-05-24 08:41:01.941,2018-05-24 08:51:07.206,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,3680,E 43 St & 5 Ave,40.754120810779256,-73.980251848697662,29853,Subscriber,1952,male,""
565,2017-09-12 19:18:00,2017-09-12 19:27:26,361,Allen St & Hester St,40.71605866,-73.99190759,237,E 11 St & 2 Ave,40.73047309,-73.98672378,29892,Subscriber,2000,male,""
766,2017-11-16 15:17:00,2017-11-16 15:29:46,379,W 31 St & 7 Ave,40.749156,-73.9916,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19193,Subscriber,1996,male,""
834,2014-04-18 08:44:47,2014-04-18 08:58:41,494,W 26 St & 8 Ave,40.74734825,-73.99723551,457,Broadway & W 58 St,40.76695317,-73.98169333,17766,Subscriber,1950,male,""
1675,2017-06-28 20:03:39,2017-06-28 20:31:35,504,1 Ave & E 16 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,27022,Subscriber,1996,male,""
1080,2017-10-03 22:27:15,2017-10-03 22:45:15,459,W 20 St & 11 Ave,40.746745,-74.007756,377,6 Ave & Canal St,40.72243797,-74.00566443,29159,Subscriber,1996,male,""
539,2016-01-17 16:57:48,2016-01-17 17:06:47,311,Norfolk St & Broome St,40.7172274,-73.98802084,263,Elizabeth St & Hester St,40.71729,-73.996375,17998,Subscriber,1948,male,""
15161,2017-07-15 10:46:07,2017-07-15 14:58:49,377,6 Ave & Canal St,40.72243797,-74.00566443,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,15897,Customer,1999,male,""
1557,2013-09-19 11:09:37,2013-09-19 11:35:34,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,315,South St & Gouverneur Ln,40.70355377,-74.00670227,19209,Subscriber,1951,male,""
414,2017-07-22 15:01:02,2017-07-22 15:07:57,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,386,Centre St & Worth St,40.71494807,-74.00234482,29957,Subscriber,1998,male,""
2228,2016-01-11 12:12:37,2016-01-11 12:49:45,435,W 21 St & 6 Ave,40.74173969,-73.99415556,503,E 20 St & Park Ave,40.73827428,-73.98751968,22438,Subscriber,1951,male,""
270,2013-09-29 16:29:44,2013-09-29 16:34:14,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,391,Clark St & Henry St,40.69760127,-73.99344559,20350,Subscriber,1948,male,""
1857,2018-01-20 15:26:39.600,2018-01-20 15:57:37.302,3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,427,Bus Slip & State St,40.701907,-74.013942,33317,Subscriber,1996,male,""
362,2016-02-12 09:25:28,2016-02-12 09:31:30,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,297,E 15 St & 3 Ave,40.734232,-73.986923,22645,Subscriber,1996,female,""
995,2014-06-26 17:48:39,2014-06-26 18:05:14,358,Christopher St & Greenwich St,40.73291553,-74.00711384,462,W 22 St & 10 Ave,40.74691959,-74.00451887,14577,Subscriber,1944,male,""
1053,2015-03-27 15:29:00,2015-03-27 15:46:00,503,E 20 St & Park Ave,40.73827428,-73.98751968,524,W 43 St & 6 Ave,40.75527307,-73.98316936,14935,Subscriber,1951,male,""
393,2016-09-06 08:50:52,2016-09-06 08:57:26,507,E 25 St & 2 Ave,40.73912601,-73.97973776,486,Broadway & W 29 St,40.7462009,-73.98855723,25969,Subscriber,1997,male,""
357,2015-06-16 08:08:00,2015-06-16 08:14:00,469,Broadway & W 53 St,40.76344058,-73.98268129,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18619,Subscriber,1947,male,""
652,2015-10-01 09:03:15,2015-10-01 09:14:07,487,E 20 St & FDR Drive,40.73314259,-73.97573881,486,Broadway & W 29 St,40.7462009,-73.98855723,15612,Subscriber,1996,male,""
407,2018-05-20 12:18:09.879,2018-05-20 12:24:57.161,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,410,Suffolk St & Stanton St,40.72066442,-73.98517977,27669,Subscriber,1951,female,""
239,2017-11-01 11:37:48,2017-11-01 11:41:48,127,Barrow St & Hudson St,40.73172428,-74.00674436,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16538,Subscriber,1997,male,""
750,2017-08-03 08:27:55,2017-08-03 08:40:25,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,442,W 27 St & 7 Ave,40.746647,-73.993915,26838,Subscriber,1952,female,""
571,2014-05-24 09:09:54,2014-05-24 09:19:25,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20705,Subscriber,1948,male,""
304,2017-09-26 12:13:09,2017-09-26 12:18:13,496,E 16 St & 5 Ave,40.73726186,-73.99238967,357,E 11 St & Broadway,40.73261787,-73.99158043,16582,Subscriber,1952,male,""
844,2014-06-10 17:11:54,2014-06-10 17:25:58,483,E 12 St & 3 Ave,40.73223272,-73.98889957,160,E 37 St & Lexington Ave,40.748238,-73.978311,15315,Subscriber,1949,female,""
224,2018-01-26 14:10:18.857,2018-01-26 14:14:02.911,3242,Schermerhorn St & Court St,40.691029256779679,-73.991833627223969,3298,Warren St & Court St,40.686371,-73.99383324,32756,Subscriber,1941,male,""
1776,2015-10-08 08:03:26,2015-10-08 08:33:03,488,W 39 St & 9 Ave,40.75645824,-73.99372222,335,Washington Pl & Broadway,40.72903917,-73.99404649,19067,Subscriber,1945,female,""
344,2014-04-18 22:32:52,2014-04-18 22:38:36,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3002,South End Ave & Liberty St,40.711512,-74.015756,16442,Subscriber,1935,male,""
1057,2015-05-27 19:48:33,2015-05-27 20:06:11,458,11 Ave & W 27 St,40.751396,-74.005226,504,1 Ave & E 15 St,40.73221853,-73.98165557,15001,Subscriber,1951,female,""
1815,2017-08-03 16:12:10,2017-08-03 16:42:25,3376,E 65 St & 2 Ave,40.764718519443392,-73.962220698595047,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,26414,Subscriber,1952,female,""
501,2016-05-30 18:14:30,2016-05-30 18:22:51,379,W 31 St & 7 Ave,40.749156,-73.9916,388,W 26 St & 10 Ave,40.749717753,-74.002950346,18085,Subscriber,1998,male,""
2263,2014-08-24 11:34:08,2014-08-24 12:11:51,326,E 11 St & 1 Ave,40.72953837,-73.98426726,468,Broadway & W 55 St,40.7652654,-73.98192338,19408,Subscriber,1996,female,""
336,2017-04-07 15:17:36,2017-04-07 15:23:13,128,MacDougal St & Prince St,40.72710258,-74.00297088,345,W 13 St & 6 Ave,40.73649403,-73.99704374,25834,Subscriber,1997,male,""
1200,2018-04-29 15:25:29.164,2018-04-29 15:45:30.081,3143,5 Ave & E 78 St,40.776321421822708,-73.964273929595947,450,W 49 St & 8 Ave,40.76227205,-73.98788205,26492,Subscriber,1951,male,""
417,2017-09-14 21:10:22,2017-09-14 21:17:20,280,E 10 St & 5 Ave,40.73331967,-73.99510132,128,MacDougal St & Prince St,40.72710258,-74.00297088,30520,Subscriber,1951,male,""
1470,2017-07-06 18:40:08,2017-07-06 19:04:38,483,E 12 St & 3 Ave,40.73223272,-73.98889957,470,W 20 St & 8 Ave,40.74345335,-74.00004031,25115,Subscriber,1996,male,""
1510,2018-05-03 18:30:14.872,2018-05-03 18:55:25.833,3125,45 Rd & 11 St,40.74708586,-73.94977234,486,Broadway & W 29 St,40.7462009,-73.98855723,27558,Subscriber,1887,unknown,""
297,2017-05-05 18:34:49,2017-05-05 18:39:47,346,Bank St & Hudson St,40.73652889,-74.00618026,116,W 17 St & 8 Ave,40.74177603,-74.00149746,27735,Subscriber,1937,female,""
661,2017-05-19 15:48:37,2017-05-19 15:59:39,466,W 25 St & 6 Ave,40.74395411,-73.99144871,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,27693,Subscriber,1951,male,""
236,2016-09-29 16:39:10,2016-09-29 16:43:06,3416,7 Ave & Park Pl,40.6776147,-73.97324283,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,15102,Subscriber,2000,male,""
1033,2013-08-02 10:18:00,2013-08-02 10:35:13,426,West St & Chambers St,40.71754834,-74.01322069,405,Washington St & Gansevoort St,40.739323,-74.008119,18299,Subscriber,1949,male,""
1158,2018-04-12 16:51:09.923,2018-04-12 17:10:28.198,301,E 2 St & Avenue B,40.72217444,-73.98368779,446,W 24 St & 7 Ave,40.74487634,-73.99529885,27812,Subscriber,1997,male,""
423,2015-07-10 15:07:59,2015-07-10 15:15:03,390,Duffield St & Willoughby St,40.69221589,-73.9842844,262,Washington Park,40.6917823,-73.9737299,22133,Subscriber,1948,male,""
630,2014-01-10 18:37:43,2014-01-10 18:48:13,528,2 Ave & E 31 St,40.74290902,-73.97706058,504,1 Ave & E 15 St,40.73221853,-73.98165557,18253,Subscriber,1948,female,""
924,2013-12-19 14:12:54,2013-12-19 14:28:18,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,17416,Subscriber,1942,male,""
410,2017-09-23 08:42:17,2017-09-23 08:49:08,3156,E 72 St & York Ave,40.76663814,-73.95348296,3142,1 Ave & E 62 St,40.7612274,-73.96094022,30408,Subscriber,1952,male,""
440,2014-04-16 14:37:07,2014-04-16 14:44:27,334,W 20 St & 7 Ave,40.74238787,-73.99726235,212,W 16 St & The High Line,40.74334935,-74.00681753,20194,Subscriber,1949,male,""
714,2015-04-20 17:06:51,2015-04-20 17:18:45,72,W 52 St & 11 Ave,40.76727216,-73.99392888,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,17902,Subscriber,1947,male,""
956,2015-09-30 08:47:23,2015-09-30 09:03:19,480,W 53 St & 10 Ave,40.76669671,-73.99061728,442,W 27 St & 7 Ave,40.746647,-73.993915,21671,Subscriber,1948,female,""
657,2013-08-21 08:04:59,2013-08-21 08:15:56,82,St James Pl & Pearl St,40.71117416,-74.00016545,257,Lispenard St & Broadway,40.71939226,-74.00247214,14531,Subscriber,1939,male,""
754,2013-09-13 15:39:24,2013-09-13 15:51:58,459,W 20 St & 11 Ave,40.746745,-74.007756,450,W 49 St & 8 Ave,40.76227205,-73.98788205,16617,Subscriber,1943,male,""
296,2018-04-16 22:10:27.724,2018-04-16 22:15:23.893,3158,W 63 St & Broadway,40.77163851,-73.98261428,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,32428,Subscriber,1996,male,""
1921,2017-04-23 14:26:52,2017-04-23 14:58:53,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3143,5 Ave & E 78 St,40.776321421822708,-73.964273929595947,25338,Subscriber,1950,male,""
1327,2018-05-20 14:18:41.228,2018-05-20 14:40:48.626,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,26816,Customer,1996,unknown,""
265,2017-05-04 12:38:20,2017-05-04 12:42:45,405,Washington St & Gansevoort St,40.739323,-74.008119,3428,8 Ave & W 16 St,40.740983,-74.001702,18379,Subscriber,1948,male,""
220,2014-05-09 20:58:38,2014-05-09 21:02:18,146,Hudson St & Reade St,40.71625008,-74.0091059,248,Laight St & Hudson St,40.72185379,-74.00771779,16906,Subscriber,1996,male,""
1025,2014-01-13 15:13:44,2014-01-13 15:30:49,508,W 46 St & 11 Ave,40.76341379,-73.99667444,238,Bank St & Washington St,40.7361967,-74.00859207,18390,Subscriber,1950,male,""
518,2015-07-29 13:09:34,2015-07-29 13:18:12,533,Broadway & W 39 St,40.75299641,-73.98721619,494,W 26 St & 8 Ave,40.74734825,-73.99723551,22735,Subscriber,1947,male,""
1027,2017-12-05 20:16:06,2017-12-05 20:33:13,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,3623,W 120 St & Claremont Ave,40.8109494,-73.9634,32007,Subscriber,2000,male,""
3699,2017-12-07 15:40:32,2017-12-07 16:42:11,304,Broadway & Battery Pl,40.70463334,-74.01361706,3002,South End Ave & Liberty St,40.711512,-74.015756,30059,Subscriber,1952,female,""
363,2017-12-17 10:33:45,2017-12-17 10:39:49,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,21416,Subscriber,1998,male,""
283,2014-03-18 08:03:50,2014-03-18 08:08:33,445,E 10 St & Avenue A,40.72740794,-73.98142006,150,E 2 St & Avenue C,40.7208736,-73.98085795,17682,Subscriber,1996,male,""
437,2015-09-12 17:43:00,2015-09-12 17:50:18,3158,W 63 St & Broadway,40.77163851,-73.98261428,480,W 53 St & 10 Ave,40.76669671,-73.99061728,23747,Subscriber,1952,male,""
1198,2014-09-06 19:30:54,2014-09-06 19:50:52,127,Barrow St & Hudson St,40.73172428,-74.00674436,410,Suffolk St & Stanton St,40.72066442,-73.98517977,17229,Subscriber,1950,male,""
1477,2016-06-22 16:56:45,2016-06-22 17:21:23,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3158,W 63 St & Broadway,40.77163851,-73.98261428,22791,Subscriber,1946,male,""
